website_url,domain,business_emails,contact_emails,phones,whatsapp,contact_form,about_us,description,services,products,industries_served,portfolio,clients,careers,technologies,blog,ssl,social_links,title,status_x,company_name,location,source,original_phone,original_address,date_analyzed,linkedin_url,linkedin_description,linkedin_headquarters,linkedin_industry,linkedin_company_size,linkedin_employee_count,founder,founder_linkedin,ceo,ceo_linkedin,cto,cto_linkedin,coo,coo_linkedin,owner,owner_linkedin,managing_director,managing_director_linkedin,decision_makers_found,score,has_mobile_app,has_ai_features,has_automation,has_live_chat,has_call_to_action,is_outdated,poor_ui_ux,missing_seo,weak_branding,ai_recommendations,status_y,lead_score,priority_level,qualification_reasons,ai_recommendation,lead_insight,has_website,has_business_email,has_contact_email,has_phone,has_whatsapp,has_contact_form,has_linkedin,has_founder,has_ceo,has_cto,decision_makers_count,priority_country
https://www.apptunix.com/mobile-app-development-company-riyadh-saudi-arabia/?utm_source=Organicseo&utm_medium=mainGBPsaudiarabia,apptunix.com,[],[],[],,False,,,[],[],[],[],[],False,[],False,False,{},,connection_error,Apptunix Saudi Arabia - AI Mobile App & Software Development Company in Riyadh | Hire App Developers in Saudi Arabia,"Riyadh, Saudi Arabia",Google Maps,+971 50 782 1690,"· Level 7, Building 3.09",2026-07-09 03:20:06,,,,,,,,,,,,,,,,,,,0,0,False,False,False,False,False,False,False,False,False,[],fetch_failed,80.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | Priority country (+20) | SSL certificate (+5) | Blog exists (+5),"Mobile Application Development, AI Development / AI Agents, Business Automation",Email communication channel available. Phone contact available. Located in priority market,True,True,True,True,False,True,False,False,False,False,0.0,True
http://ai-tech.com.sa/,ai-tech.com.sa,[],[],[],,False,,,[],[],[],[],[],False,[],False,False,{},,connection_error,"AI-TECH - Software Development Company in Riyadh , Saudi Arabia","Riyadh, Saudi Arabia",Google Maps,+966 55 960 4635,Software company,2026-07-09 03:20:09,,,,,,,,,,,,,,,,,,,0,0,False,False,False,False,False,False,False,False,False,[],fetch_failed,80.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | Priority country (+20) | SSL certificate (+5) | Blog exists (+5),"Mobile Application Development, AI Development / AI Agents, Business Automation",Email communication channel available. Phone contact available. Located in priority market,True,True,True,True,False,True,False,False,False,False,0.0,True
https://www.techgropse.com/sa/mobile-app-development-saudi-arabia,techgropse.com,[],['info@techgropse.com'],"['+971527984766', '14514', '60606', '12673274', '1267327476']",,False,"""What impressed us the most about Techgropse was that they use advanced
                                          technologies in all
                                          their
                                          projects.""",,"['Services\n\n\nApp Development\n\n\n\niOS App\n                                       Development\n\n\nAndroid\n                                       App Development\n\n\nFlutter\n                                       App Development\n\n\nReact\n                                       Native App Development\n\n\nWearable\n                                       App Development\n\n\nHybrid App\n                                       Development\n\n\nApp\n                                       Maintenance & Support\n\n\n\n\n\nEmerging ', 'Custom Mobile App Development Services in KSA\nOur mobile apps are tailored to meet and address today’s rising business needs of Saudi businesses.\n                     Our skilled mobile app developers build Saudi’s PDPL-compliant solutions by following the\n                     privacy-first approach.\n                  \n\n\n                        Explore More Services', 'AI/ML Development Services']","['AI Tech Solutions\n                     \n\n\n\n\nAgentic AI\n\n\n\n\n\nHire AI Dev\n\n\n\n\n\nGenerative AI\n\n\n\n\n\nAI & ML\n\n\n\n\n\nMulti Agent AI', 'AI Tech Solutions\n\n\n\nArtificial\n                                 Intelligent Development\n\n\nAgentic AI Development\n\nHire AI Engineers\n\nGenerative AI\n                                 Development\n\n\n\nAI & ML Development\n\n\n\nMulti Agent Ai\n                                 Systems', 'Solutions\n\n\nOTT App\nHealthcare App\nEnterprise\n                                 Software\n\nGrocery Delivery\n                                 App\n\nEcommerce App\nEducation App\nSalon App\nOnline Food\n                                 Delivery\n\nTaxi Booking App\n\nFitness App\nReal Estate App\n\nEwallet App\n\nMVP App\nDating App\nHandyman App\nAirbnb Clone App\n\nOnlyfans Like App\nE Scooter App\nLive Cricket\n                                 Score App\n\nLive Video\n                                 Shopping App\n\nSports', 'Robust Localized Solutions for KSA\n\n\n                  Our app solutions are localized to meet the Saudi market challenges and mitigate them. These solutions\n                  help businesses achieve up to 150% revenue QoQ in the Saudi Arabia region.']",[],[],[],True,"['Angular', 'Java', 'Django', 'Node', 'React', 'Laravel', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET']",True,True,"{'facebook': 'https://www.facebook.com/techgropse/', 'instagram': 'https://www.instagram.com/techgropse/', 'linkedin': 'https://www.linkedin.com/company/techgropse/', 'youtube': 'https://www.youtube.com/@techgropse', 'twitter': 'https://twitter.com/techgropse'}",Mobile App Development Company in Saudi Arabia | TechGropse,success,TechGropse Riyadh Saudi Arabia - AI Mobile App Development Company | Hire Mobile App Developers,"Riyadh, Saudi Arabia",Google Maps,+971 52 798 4766,Software company,2026-07-09 03:21:02,https://www.linkedin.com/company/techgropse/,"Techgropse || Next-Gen AI Services | 41,872 followers on LinkedIn. Let’s Give Wings To Your App | TechGropse is a trusted digital transformation, contemporary AI, product engineering, &amp; IT solution partner helping businesses design, develop, and scale high-performing operational ecosystems. From legacy-to-cloud transformation, waterfall-to-agile DevOps transition, and Minimum-Viable-Product (MVP) to Enterprise-level app boutique, our mission is to empower corporations, startups-alike businesses, and conglomerates to innovate faster, operate smarter, and deliver meaningful digital experiences.

Why Businesses Choose TechGropse:

Proven Track Record
With 10+ years of experience, 1000+ projects delivered, 92% retention rate, 15+ countries served, and 800+ satisfied clients, we are a one-stop solution to develop next-gen apps in the AI era.","Dubai, Dubai",IT Services and IT Consulting,201-500 employees,142.0,,,,,,,,,,,,,0,70,True,True,True,False,True,True,True,False,True,"['Website Redesign', 'AI Chatbot', 'UI/UX Improvements', 'Graphic Design']",good_website,100.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | LinkedIn company found (+10) | Priority country (+20) | Company size 142 > 20 employees (+10) | SSL certificate (+5) | Blog exists (+5) | Social media links (+5) | Mobile app detected (+5) | AI features detected (+5) | Automation detected (+5),"UI/UX Design & Branding, AI Chatbot Integration, Website Redesign",LinkedIn presence confirmed — verified company. Email communication channel available. Phone contact available,True,True,True,True,False,True,True,False,False,False,0.0,True
https://www.junkiescoder.com/sa,junkiescoder.com,['you@company.com'],['info@junkiescoder.com'],"['94111', '78039653', '9715072950', '4475472277', '+971507295075']",,False,,,[],[],[],[],[],False,"['Angular', 'Python', 'Java', 'Django', 'Kubernetes', 'Node', 'React', 'Azure', 'TensorFlow', 'Rust', 'Ruby', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET', 'Flask']",True,True,"{'instagram': 'https://www.instagram.com/junkiescoder/', 'linkedin': 'https://www.linkedin.com/company/junkiescoder/', 'facebook': 'https://www.facebook.com/Junkiescoder/', 'youtube': 'https://www.youtube.com/@junkiescoder'}","Mobile App Development Company | iOS, Android & AI Super Apps",success,Junkies Coder Saudi Arabia - Mobile App Development Company,"Riyadh, Saudi Arabia",Google Maps,,"· Olaya Towers, Tower B",2026-07-09 03:21:26,https://www.linkedin.com/company/junkiescoder/,"Junkies Coder - Mobile App Development Company | 2,714 followers on LinkedIn. Innovating the Future with AI-Driven Mobile Apps | Trusted by 200+ Clients Worldwide | Your Trusted Tech Partner. | Junkies Coder is a leading technology solution provider across 15 countries and 50+ Rockstar Developers is our strength, We&#39;re specializing in Top-rated Mobile App Development, Web Development, AI/ML,  and innovative solutions. Our experienced team is dedicated to delivering high-quality service and support to help businesses achieve their goals. With a passion for technology and a commitment to delivering impactful results, we have the expertise and resources to streamline operations and drive success.","Ahmedabad, Gujarat","Technology, Information and Internet",11-50 employees,32.0,,,,,,,,,,,grid,,1,80,True,True,True,False,True,False,False,True,True,"['SEO Optimization', 'AI Chatbot', 'Graphic Design']",good_website,100.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | LinkedIn company found (+10) | Managing Director found (+5) | Priority country (+20) | Company size 32 > 20 employees (+10) | SSL certificate (+5) | Blog exists (+5) | Social media links (+5) | Mobile app detected (+5) | AI features detected (+5) | Automation detected (+5),"UI/UX Design & Branding, SEO Optimization, AI Chatbot Integration",LinkedIn presence confirmed — verified company. Email communication channel available. Phone contact available,True,True,True,True,False,True,True,False,False,False,1.0,True
https://whetstonez.com/,whetstonez.com,[],['info@whetstonez.com'],"['23435', '+966552226985', '552226985']",,False,,,['Ai & Data Services'],['Software & Product Development'],[],[],[],False,"['Angular', 'Java', 'PHP', 'Node', 'React', 'Laravel', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker']",True,True,"{'instagram': 'https://www.instagram.com/whetstonez1/', 'linkedin': 'https://www.linkedin.com/company/71495024', 'facebook': 'https://www.facebook.com/whetstonez'}","Software Company Jeddah | AI, Web & App Solutions | Whetstonez",success,Whetstonez | software development company,"Jeddah, Saudi Arabia",Google Maps,+966 55 222 6985,· 8912 Hamad Al Jaser,2026-07-09 03:21:39,https://www.linkedin.com/company/71495024,"750 million+ members | Manage your professional identity. Build and engage with your professional network. Access knowledge, insights and opportunities.",,,,,,,,,,,,,,,,,0,80,True,True,True,False,True,True,False,True,False,"['Website Redesign', 'SEO Optimization', 'AI Chatbot']",good_website,100.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | LinkedIn company found (+10) | Priority country (+20) | SSL certificate (+5) | Blog exists (+5) | Social media links (+5) | Mobile app detected (+5) | AI features detected (+5) | Automation detected (+5),"SEO Optimization, AI Chatbot Integration, Website Redesign",LinkedIn presence confirmed — verified company. Email communication channel available. Phone contact available,True,True,True,True,False,True,True,False,False,False,0.0,True
https://sohoby.com/,sohoby.com,[],['info@sohoby.sa'],"['7979929', '9665995295', '+18157979929', '96659952', '+966599529572']",,False,"The art of weaving was practiced in a perfect way, starting from extracting the yarns and taking care of it and then wrapped in a thread roller to be completed by the perfect way….It does not matter where our story has been started, the story began with the same inspiration, perfection and happiness. The name of our brands ( Haweek ) came from the weaving art.",,"['A cutting-edge service that facilitates seamless integration with electronic portals for service providers. Utilizing unique electronic identifiers, specifically tailored for the Absher platform, Nafath ensures secure verification and access to a wide range of electronic services. In essence, it serves as the digital passport for users, streamlining electronic transactions and enhancing security measures.\nRead More']","['Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.Allows trainers and players to register, manag', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.Allows trainers and players to register, manag', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.', 'Padel Box is a platform built to simplify court bookings and session scheduling for padel enthusiasts across Saudi Arabia. The app connects trainers and players, offering a smooth experience for discovering courts, managing availability, and organizing sessions — all through a clean and user-friendly interface.This project reflects our focus at Sohoby on delivering reliable, user-centered digital products tailored to niche communities and industries.']",[],[],[],False,"['Angular', 'Java', 'React', 'TensorFlow', 'Rust', 'Go', 'Vue', 'Docker', '.NET']",True,True,"{'twitter': 'https://twitter.com/so7oby', 'instagram': 'https://www.instagram.com/so7oby', 'facebook': 'https://www.facebook.com/so7oby', 'linkedin': 'https://www.linkedin.com/company/so7oby/'}",Sohoby - Jeddah based Mobile Apps Development & Web Design Agency,success,Sohoby a Jeddah based Mobile App Development Company,"Jeddah, Saudi Arabia",Google Maps,,"· Setten Rd، H56Q+636 حي Al Faisaliyyah, Jeddah 23444",2026-07-09 03:22:10,https://www.linkedin.com/company/so7oby/,"Sohoby IT Solutions | 3,186 followers on LinkedIn. Made in 🇸🇦 Cloud based software development on web &amp; mobile platforms for Saudi and Global Markets | In a world where technology is driven by mobility, we are convinced that providing Apps in the Cloud (Sohob) is the way to go!","Jeddah, Makkah",IT Services and IT Consulting,11-50 employees,13.0,,,,,,,,,,,,,0,80,True,True,True,False,True,False,False,True,False,"['SEO Optimization', 'AI Chatbot']",good_website,100.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | LinkedIn company found (+10) | Priority country (+20) | Company size 13 employees | SSL certificate (+5) | Blog exists (+5) | Social media links (+5) | Mobile app detected (+5) | AI features detected (+5) | Automation detected (+5),"SEO Optimization, AI Chatbot Integration, AI Chatbot",LinkedIn presence confirmed — verified company. Email communication channel available. Phone contact available,True,True,True,True,False,True,True,False,False,False,0.0,True
https://botsolutions.tech/,botsolutions.tech,[],['contact@botsolutions.tech'],"['+966546065347', '9665431108', '+966543110883', '3165138494', '96654311']",,True,,,['Other IT Services'],"['E-commerce Solutions\nWe launch scalable, user-friendly sites for the online store with integrated business and payment solutions.']",[],[],[],True,"['Angular', 'PHP', 'TensorFlow', 'Rust', 'Go', 'Vue', 'Docker', '.NET']",True,True,"{'facebook': 'https://www.facebook.com/www.botsolutions.tech/', 'instagram': 'https://www.instagram.com/botsolutions.tech/', 'linkedin': 'https://www.linkedin.com/company/bot-solitons/?originalSubdomain=sa'}",ZATCA E-Invoicing & ERP Solutions for Smooth Compliance | BOT Solutions,success,BOT Solutions | Software Company for ERP System KSA,"Jeddah, Saudi Arabia",Google Maps,+966 54 311 0883,"· Dar Al Amaal Building, Abdul malik bin zahir street, Office No. 10, Floor No. 3",2026-07-09 03:22:18,https://www.linkedin.com/company/bot-solitons/?originalSubdomain=sa,"BOT solutions | 1,625 followers on LinkedIn. your problem,our solutions | Bot Solutions is a KSA-based company with its head office located in JEDDAH, KSA. BOT Solutions provides Global Business Services, Enterprise Applications, and IT solutions.

Bot Solutions is best known for customized software solutions and tailored business management solutions.","Al Adl District, Makkah",Software Development,11-50 employees,33.0,,,,,,,,,,,,,0,80,True,True,False,False,True,False,False,True,False,"['SEO Optimization', 'AI Chatbot', 'AI Automation', 'Business Automation']",good_website,100.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | LinkedIn company found (+10) | Priority country (+20) | Company size 33 > 20 employees (+10) | SSL certificate (+5) | Blog exists (+5) | Social media links (+5) | Mobile app detected (+5) | AI features detected (+5),"SEO Optimization, Business Automation, AI Chatbot Integration",LinkedIn presence confirmed — verified company. Email communication channel available. Phone contact available,True,True,True,True,False,True,True,False,False,False,0.0,True
https://thehashtech.com/mobile/app-development-company-saudi-arabia/?utm_source=GMB&utm_medium=KSA&utm_campaign=Jeddah,thehashtech.com,[],[],"['42055', '+183244578758080', '8324457875', '9665340530', '78758080']",,True,"We use Flutter to create sleek, high-performance apps that work across multiple platforms all from a single
          codebase. The great thing about Flutter is that it helps businesses save money while still building apps that
          look great and perform well on both iOS and Android. No need for extra resources just faster, more affordable
          app development.",,[],"['Enterprise Mobile Solutions\n\n          Enterprises rely on us for secure, scalable enterprise mobile solutions that simplify workflows and drive\n          digital transformation. We integrate ERP and CRM systems for real-time data access and enhanced productivity.', 'Industry-Centric Solutions\n\n\n\n          \nThe Hashtech delivers tailored mobile apps for healthcare, fintech, logistics, real estate, and retail.\n            Each solution aligns with Saudi market regulations, industry workflows, and user expectations.']",[],[],[],False,"['Angular', 'Java', 'PHP', 'Node', 'React', 'TensorFlow', 'Rust', 'Go', '.NET', 'Vue', 'WordPress', 'Docker']",True,True,"{'linkedin': 'https://www.linkedin.com/company/thehashtechofficial/', 'facebook': 'https://www.facebook.com/thehashtechofficial', 'instagram': 'https://www.instagram.com/thehashtechofficial/'}",Mobile App Development Company in Saudi Arabia | The Hashtech,success,"The Hashtech - Software & Mobile App Development Company Jeddah, KSA","Jeddah, Saudi Arabia",Google Maps,+966 53 405 3085,"· حي, Office 53b, 2178 5th floor",2026-07-09 03:22:27,https://www.linkedin.com/company/thehashtechofficial/,,,,,,,,,,,,,,,,,,0,80,True,True,True,False,True,False,True,True,True,"['Website Redesign', 'SEO Optimization', 'AI Chatbot', 'UI/UX Improvements', 'Graphic Design']",good_website,100.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | LinkedIn company found (+10) | Priority country (+20) | SSL certificate (+5) | Blog exists (+5) | Social media links (+5) | Mobile app detected (+5) | AI features detected (+5) | Automation detected (+5),"UI/UX Design & Branding, SEO Optimization, AI Chatbot Integration",LinkedIn presence confirmed — verified company. Email communication channel available. Phone contact available,True,True,True,True,False,True,True,False,False,False,0.0,True
http://www.alamazon.com/,alamazon.com,[],['info@alamazon.com'],"['01265180', '2024-10-24', '05006545', '12671', '0500654548']",,False,,,[],[],[],[],[],False,"['Angular', 'Java', 'PHP', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET']",False,True,{},Technology Home - Alamazon Information Technology | الأمازون لتقنية المعلومات,success,شركة الأمازون لتقنية المعلومات,"Jeddah, Saudi Arabia",Google Maps,+966 12 651 8080,"· Al-Madinah Al-Munawarah Rd, Saudi Business Center",2026-07-09 03:23:01,,,,,,,,,,,,,,,,,,,0,10,False,False,False,False,False,True,True,True,True,"['Website Redesign', 'Mobile Application', 'SEO Optimization', 'AI Chatbot', 'AI Automation']",needs_redesign,80.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | Priority country (+20) | SSL certificate (+5) | Blog exists (+5),"UI/UX Design & Branding, SEO Optimization, Mobile Application Development",Email communication channel available. Phone contact available. Located in priority market,True,True,True,True,False,True,False,False,False,False,0.0,True
http://www.succuizesolutions.com/,succuizesolutions.com,[],['contact@succuizesolutions.com'],"['966-5072165', '+966-504544002', '+966-507216552', '50454400', '23342']",,False,We have been thinking about giving the business management the ability to manage their business with ease an at the same time giving the owners complete control and remote access of their business data. Enabling people with multiple businesses to control manage and monitor their business efficiently accurately and with ease.,,"['Our Services\nWe provide wide range of  business services.', 'Our Services\nWe provide wide range of  business services.', 'Our Services\n\n\nWeb Designing\nWeb Development\nCyber Security\nMobile & Desktop app\nSuccuize ERP\nDigital Marketing']",['contact@succuizesolutions.com\n+966-504544002 \n Office # 04  City Centre Al-Udaba St Jeddah Saudi Arabia -23342'],[],[],[],True,"['Java', 'PHP', 'TensorFlow', 'Rust', 'Go', 'Vue', 'Docker', '.NET']",False,True,"{'facebook': 'https://www.facebook.com/succuizesolutions', 'instagram': 'https://www.instagram.com/succuizesolutions/', 'twitter': 'https://twitter.com/succuize'}",Home,success,SUCCUIZE Solutions | Software Company for ERP System KSA,"Jeddah, Saudi Arabia",Google Maps,+966 50 454 4002,· Al Oudabaa,2026-07-09 03:23:31,,,,,,,,,,,,,,,,,column col,,1,40,True,False,False,False,True,True,True,True,True,"['Website Redesign', 'SEO Optimization', 'AI Chatbot', 'AI Automation', 'Business Automation']",needs_improvement,95.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | Managing Director found (+5) | Priority country (+20) | SSL certificate (+5) | Blog exists (+5) | Social media links (+5) | Mobile app detected (+5),"UI/UX Design & Branding, SEO Optimization, AI Development / AI Agents",Email communication channel available. Phone contact available. Located in priority market,True,True,True,True,False,True,False,False,False,False,1.0,True
http://www.ultimate-sa.com/,ultimate-sa.com,"['marketing@ultimate-sa.com', 'gehad@ultimate-om.com']","['info@ultimate-in.com', 'marketing@ultimate-sa.com', 'info_sudan@yemensoft.com', 'info@ultimatesolutions.com.tr', 'info@ultimate-bh.com']","['0249-9012', '652321612966', '0163248488', '0540377923', '30961']",,False,,,[],[],[],[],[],False,"['Angular', 'Java', 'PHP', 'TensorFlow', 'Go', '.NET', 'Vue', 'WordPress', 'Docker']",False,True,"{'twitter': 'https://twitter.com/ultimateSaudi', 'linkedin': 'https://www.linkedin.com/company/ultimate-saudi/', 'facebook': 'https://www.facebook.com/share/1CTmt9d4mz/?mibextid=wwXIfr', 'instagram': 'https://www.instagram.com/ultimatesaudi?igsh=MWF1a2N3d2I3OTl6aw==', 'youtube': 'https://youtube.com/@ultimatesaudi7260?si=IdK6jn7VJ26JopA7'}",الرئيسية | الحلول النهائية - ألتمت,success,الحلول النهائية لأعمال الحاسب الالي,"Jeddah, Saudi Arabia",Google Maps,+966 58 188 0681,· Al-Madinah Al-Munawarah Rd,2026-07-09 03:24:00,https://www.linkedin.com/company/ultimate-saudi/,"Ultimate Solutions | 7,144 followers on LinkedIn. متخصصون في إنتاج وتطوير البرمجيات وأنظمة ال ERP إدارة وتخطيط الموارد للسوق العالمي. | Ultimate Solutions is a software development, implementation of complete ERP systems along with other systems.",Jeddah,Software Development,"501-1,000 employees",352.0,,,,,,,,,,,,,0,30,True,False,False,False,False,True,False,True,True,"['Website Redesign', 'SEO Optimization', 'AI Chatbot', 'AI Automation', 'CRM Development']",needs_redesign,100.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | LinkedIn company found (+10) | Priority country (+20) | Company size 352 > 20 employees (+10) | SSL certificate (+5) | Blog exists (+5) | Social media links (+5) | Mobile app detected (+5),"UI/UX Design & Branding, SEO Optimization, AI Development / AI Agents",LinkedIn presence confirmed — verified company. Email communication channel available. Phone contact available,True,True,True,True,False,True,True,False,False,False,0.0,True
https://stimes.qa/,stimes.qa,[],[],"['31461458', '112657', '971589090958', '8606134365', '+918714094648']",,True,,,[],[],[],[],[],False,"['Angular', 'Java', 'PHP', 'TensorFlow', 'Go', '.NET', 'Vue', 'WordPress', 'Docker']",True,True,"{'twitter': 'https://twitter.com/stimesqa', 'facebook': 'https://www.facebook.com/stimesqa', 'linkedin': 'https://www.linkedin.com/company/stimesinnovations/', 'instagram': 'https://www.instagram.com/stimesqa'}","Stimes Innovations | Best ERP, HR Software solutions Company Qatar",success,Stimes Innovations WLL | Manpower ERP Solution | Best HR Solution | Restaurant POS | Doha | Qatar,"Doha, Qatar",Google Maps,+974 3146 1458,· ,2026-07-09 03:24:23,https://www.linkedin.com/company/stimesinnovations/,"Stimes Innovations | 2,131 followers on LinkedIn. Built for scale. Designed for people. Powered by innovation. | Stimes Innovations is a global technology company with a presence in the UK, UAE, Qatar, KSA, and India, delivering scalable, purpose-built solutions across ERP, SaaS, custom software, cloud infrastructure, data engineering, analytics, and cybersecurity. Our flagship ERP system is trusted by industry leaders in manpower supply, real estate, trading, and service-based sectors. With a strong focus on innovation, flexibility, and user-centric design, we empower businesses to streamline operations, enhance data-driven decision-making, and achieve secure digital transformation through cutting-edge cloud and technologies.","Harrow, England","leaders in manpower supply, real estate, trading, and service-based sectors. With a strong focus on innovation, flexibility, and user-centric design, we empower businesses to streamline operations, enhance data-driven decision-making, and achieve secure digital transformation through cutting-edge cloud and technologies.",11-50 employees,10.0,,,,,,,,,,,col,,1,80,True,True,True,False,True,True,True,False,True,"['Website Redesign', 'AI Chatbot', 'UI/UX Improvements', 'Graphic Design']",good_website,100.0,High,Website available (+10) | Business email found (+10) | Contact email found (+10) | Phone number found (+10) | Contact form exists (+10) | LinkedIn company found (+10) | Managing Director found (+5) | Priority country (+20) | Company size 10 employees | SSL certificate (+5) | Blog exists (+5) | Social media links (+5) | Mobile app detected (+5) | AI features detected (+5) | Automation detected (+5),"UI/UX Design & Branding, AI Chatbot Integration, Website Redesign",LinkedIn presence confirmed — verified company. Email communication channel available. Phone contact available,True,True,True,True,False,True,True,False,False,False,1.0,True
